Ball,Event,Score,Commentary,Bowler,Batsman,Innings,MatchID,Venue,Toss,Series,Season,Player_Of_The_Match,Hours_of_play_(local_time),Match_days,RCB_Player_Replacement,KKR_Player_Replacement,Umpires,TV_Umpire,Reserve_Umpire,Match_Referee,Points
12.5,"Krunal to A Raghuvanshi,2 runs",2 runs,Shovel-flicks a length ball from fifth stump through midwicket. Vertical-bat shot,Krunal,A Raghuvanshi,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
12.4,"Krunal to Rinku Singh,1 run",1 run,Quick single to short third. Guided from top of off stump with a soft open-faced bat,Krunal,Rinku Singh,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
12.3,"Krunal to A Raghuvanshi,1 run",1 run,"Flicked from the stumps, off the back foot, through square leg",Krunal,A Raghuvanshi,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
12.2,"Krunal to Rinku Singh,1 run",1 run,"Full on middle, 99ks, driven to long-off",Krunal,Rinku Singh,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
12.1,"Krunal to Venkatesh Iyer,OUT",OUT,"RCB continue to fight back, Krunal's pace outdoes Venkatesh. 101ks, on a length, angling away from around the wicket through fourth stump. Venkatesh was upright for a while, then one foot went up as he tried to force a flick through midwicket. Inside edged it onto middle. Krunal pumps his fists with ferocity",Krunal,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
12.1,"Krunal to Venkatesh Iyer,1 wide",1 wide,"Venkatesh wasn't wearing a helmet, he calls for one right away after Krunal bumps him. That's a pacer's bouncer but too high, touch down leg too. The batter ducked out, all reflexes there, the keeper did well to half-stop it",Krunal,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
11.6,"Suyash Sharma to A Raghuvanshi,FOUR runs",FOUR runs,"Heavy wrist-work in that cut, played it after the length ball passed him. Got real low too to keep it on the ground; through backward point it races. Suyash being taken down",Suyash Sharma,A Raghuvanshi,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
11.5,"Suyash Sharma to A Raghuvanshi,FOUR runs",FOUR runs,"Off the front stool, big stride forward and the bat swing on the cover drive is seamless.",Suyash Sharma,A Raghuvanshi,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
11.4,"Suyash Sharma to Venkatesh Iyer,1 run",1 run,"Much quicker, tighter line too. Lands around fourth stump, on a length, and spins in a touch. Venkatesh was hurried on the one-legged cover drive, edged it to short third. Good fielding there",Suyash Sharma,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
11.3,"Suyash Sharma to Venkatesh Iyer,FOUR runs",FOUR runs,"Dragged down and the pull has been launched over backward square leg. Suyash has had a few of these, this was down leg too. Venkatesh swivelled in the crease, all torso, and he wound himself up quite a bit. Didn't middle it, missed out on the six as it landed a few feet inside the ropes",Suyash Sharma,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
11.2,"Suyash Sharma to Venkatesh Iyer,no run",no run,"Googly on a fullish length lands on fourth and turns away, 87ks, carved to point",Suyash Sharma,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
11.1,"Suyash Sharma to A Raghuvanshi,1 run",1 run,"Length at the stumps, a touch loopy, clipped to square leg",Suyash Sharma,A Raghuvanshi,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
10.6,"Krunal to Venkatesh Iyer,no run",no run,"Fullish down leg, clipped to midwicket",Krunal,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
10.5,"Krunal to Venkatesh Iyer,no run",no run,Dances down and clips it off a lengtht to midwicket. Fielder keeps the non-striker honest with a shy at the stumps,Krunal,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
10.4,"Krunal to A Raghuvanshi,1 run",1 run,"Fullish on leg, clipped through square leg",Krunal,A Raghuvanshi,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
10.3,"Krunal to Rahane,OUT",OUT,"Pulled straight to deep-backward square leg, that's Rahane falling into the trap. Looked like he wanted to clear the boundary but couldn't generate enough power on the 98ks length ball on the pads. Shot was on, he went deep in the crease, and tried to lift it from down to up while on one knee. Just ended up finding the man. Two quick wickets for RCB",Krunal,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
10.2,"Krunal to Venkatesh Iyer,1 run",1 run,"Length on middle and off, 99ks, dart stuff. Flicked to deep midwicket",Krunal,Venkatesh Iyer,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
10.1,"Krunal to Rahane,1 run",1 run,"Length on middle, clipped to long-on off the back foot",Krunal,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
9.6,"Rasikh Salam to Narine,OUT",OUT,"Finally, finally a wicket for Rasikh and he lets Narine know!Sharp back of a length ball at 132kph outside off. He throws his bat at it, gets a thick outside edge, and Jitesh does the rest.",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
9.5,"Rasikh Salam to Narine,SIX runs",SIX runs,"The 100 stand is up and what a way to get there! Back of a hand slower ball at 105kph on off. He steps to the leg side, and flat-bats this over long-on for a huge six.",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
9.4,"Rasikh Salam to Narine,no run",no run,"Slower offcutter outside off, Narine backs away and misses",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
9.3,"Rasikh Salam to Narine,FOUR runs",FOUR runs,"On-pace shin-high full toss on middle, he backs away and muscles him past extra cover. Places this brilliantly.",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
9.2,"Rasikh Salam to Rahane,1 run",1 run,Another slower short of a length on off at 106kph. He gives himself plenty of room and hacks the pull to deep midwicket,Rasikh Salam,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
9.1,"Rasikh Salam to Rahane,no run",no run,"How's that missed the stumps?Slower back of a length ball on middle, the ball keeps a little low as well. Rahane gets a thick inside-edge on the pull and the ball just evades leg stump",Rasikh Salam,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.6,"Suyash Sharma to Narine,FOUR runs",FOUR runs,Bludgeoned!Flatter wrong'un outside off. He stays still and muscles this straight over the bowler's head.,Suyash Sharma,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.5,"Suyash Sharma to Narine,SIX runs",SIX runs,"Out of the screws!Fuller googly outside off, and this time Narine slams it out of the middle of the bat and clears the ropes in the gap between deep extra cover and long-off",Suyash Sharma,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.4,"Suyash Sharma to Narine,2 runs",2 runs,"Falls in no-man's land.Tossed up wrong'un outside off. He looks to go over extra cover, skews it off the outside half of the blade. But the ball falls in between long-off and deep extra cover",Suyash Sharma,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.3,"Suyash Sharma to Rahane,1 run",1 run,"Tossed up outside off, he mistimes his chip straighter to deep cover this time",Suyash Sharma,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.2,"Suyash Sharma to Rahane,2 runs",2 runs,"Backs away outside off and lofts the good length ball over extra cover. Salt gets across to his right from deep cover, slips but recovers to keep the batters down to two",Suyash Sharma,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.1,"Suyash Sharma to Rahane,SIX runs",SIX runs,"Going, going, gone and that's a 25-ball fifty for Rahane.What a start for Rahane, the KKR captain. Legbreak outside off, he bends down on one knee and slams the sweep miles over deep midwicket",Suyash Sharma,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
8.1,"Suyash Sharma to Rahane,1 wide",1 wide,"Fuller and down leg, called a wide",Suyash Sharma,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
7.6,"Rasikh Salam to Narine,no run",no run,"Slower back of a length ball outside off, he thrashes this to the right of Kohli at extra cover, who makes a one-handed stop",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
7.5,"Rasikh Salam to Narine,FOUR runs",FOUR runs,"Fuller and on-pace outside off, he opens the face of the bat and guides this in the gap between point and short third for four more",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
7.4,"Rasikh Salam to Narine,no run",no run,"Slower offcutter outside off, he goes for a cross-batted swipe, and misses",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
7.4,"Rasikh Salam to Narine,1 wide",1 wide,"Nicely done.Sharp short of a length ball on middle, he sways outside the line. That is called a wide for height. Think there is a minor appeal for hit wicket as Narine's bat hit the stumps, but that was well after the delivery was lodged into the keeper's gloves",Rasikh Salam,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
